"lsoa11cd","CAUTH18NM","lsoa11nm","IMD.2010.adjusted","National.quintile1","National.decile2","imd_rank","GOR.CODE","GOR.NAME","IMD.SCORE","RANK.OF.IMD.SCORE..where.1.is.most.deprived.","INCOME.SCORE","RANK.OF.INCOME.SCORE..where.1.is.most.deprived.","EMPLOYMENT.SCORE","RANK.OF.EMPLOYMENT.SCORE..where.1.is.most.deprived.","HEALTH.DEPRIVATION.AND.DISABILITY.SCORE","RANK.OF.HEALTH.DEPRIVATION.AND.DISABILITY.SCORE..where.1.is.most.deprived.","EDUCATION.SKILLS.AND.TRAINING.SCORE","RANK.OF.EDUCATION.SKILLS.AND.TRAINING.SCORE..where.1.is.most.deprived.","BARRIERS.TO.HOUSING.AND.SERVICES.SCORE","RANK.OF.BARRIERS.TO.HOUSING.AND.SERVICES.SCORE..where.1.is.most.deprived.","CRIME.AND.DISORDER.SCORE","RANK.OF.CRIME.SCORE..where.1.is.most.deprived.","LIVING.ENVIRONMENT.SCORE","RANK.OF.LIVING.ENVIRONMENT.SCORE..where.1.is.most.deprived.","Indoors.Sub.domain.Score","Indoors.Sub.domain.Rank..where.1.is.most.deprived.","Outdoors.Sub.domain.Score","Outdoors.Sub.domain.Rank..where.1.is.most.deprived.","Geographical.Barriers.Sub.domain.Score","Geographical.Barriers.Sub.domain.Rank..where.1.is.most.deprived.","Wider.Barriers.Sub.domain.Score","Wider.Barriers.Sub.domain.Rank..where.1.is.most.deprived.","Children.Young.People.Sub.domain.Score","Children.Young.People.Sub.domain.Rank..where.1.is.most.deprived.","Skills.Sub.domain.Score","Skills.Sub.domain.Rank..where.1.is.most.deprived.","IDACI.score","Rank.of.IDACI..where.1.is.most.deprived.","IDAOPI.score","Rank.of.IDAOPI..where.1.is.most.deprived."
"E01006225","Greater Manchester","Wigan 036B",13.68,4,7,19800,"B","North West",13.68,19597,0.1,18241,0.1,12628,-0.12,17708,8,23633,10.59,27122,0.09,15070,13.96,18807,3.89,27366,34.09,7049,16.5,15637,4.68,26424,4.72,26379,11.29,19719,0.12,18833,0.11,22974
"E01006226","Greater Manchester","Wigan 035E",16.33,3,6,17248,"B","North West",16.33,17063,0.09,19738,0.12,9671,0.13,14060,16.41,15974,15.54,21720,-0.01,16515,9.63,23291,11.53,19513,5.85,25090,24.9,10720,6.18,24732,11.94,19160,20.88,12853,0.05,28220,0.19,14332
"E01006227","Greater Manchester","Wigan 038A",13.01,4,7,20578,"B","North West",13.01,20379,0.08,20791,0.1,13182,0.11,14406,17.81,14906,11.11,26622,-0.42,22425,3.27,30665,3.61,27700,2.58,28985,14.32,17228,7.9,22912,16.79,15435,18.84,14082,0.1,20581,0.12,21681
"E01006228","Greater Manchester","Wigan 038B",24.99,2,4,10797,"B","North West",24.99,10680,0.17,10583,0.14,6806,0.3,11782,32.6,7407,8.83,28792,0.07,15318,23.18,11859,28.88,8949,11.78,19293,7.18,23658,10.47,20445,29.51,8696,35.69,6549,0.33,6918,0.13,21025
"E01006229","Greater Manchester","Wigan 002A",10.8,4,8,23194,"B","North West",10.8,22966,0.07,22531,0.07,18926,-0.1,17415,6.55,25330,10.96,26770,0.29,11954,12.8,19947,7.36,23472,23.69,11324,17.81,14743,4.11,27100,6.03,24891,7.07,23778,0.1,21478,0.11,23667
"E01006230","Greater Manchester","Wigan 002B",8.2,5,9,26610,"B","North West",8.2,26342,0.06,24395,0.07,19767,-0.25,19612,3.09,29318,22.8,13553,-0.78,26720,3.23,30713,2.27,29391,5.15,25886,40.82,5153,4.78,26310,1.37,30581,4.81,26272,0.07,25110,0.13,21040
"E01006231","Greater Manchester","Wigan 004A",18.77,3,5,15103,"B","North West",18.77,14946,0.07,23239,0.11,11552,0.25,12464,7.36,24366,20.32,16142,1.34,1547,8.18,24987,7.03,23818,10.49,20429,33.39,7282,7.25,23586,3.74,27540,10.98,19992,0.04,29544,0.14,19717
"E01006232","Greater Manchester","Wigan 004B",8.44,5,9,26307,"B","North West",8.44,26044,0.04,28450,0.06,21739,-0.4,21689,4.39,27787,28.93,7983,-0.81,26979,9.62,23303,12.39,18778,4.08,27137,55.51,2521,2.35,29282,1.9,29876,6.89,23964,0.04,29160,0.1,24754
"E01006233","Greater Manchester","Wigan 002C",7.38,5,9,27622,"B","North West",7.38,27337,0.04,30114,0.07,19974,-0.18,18485,1.28,31438,27.29,9341,-1.78,32098,2.42,31429,0.92,31197,5.43,25566,52.2,2977,2.39,29240,0.25,32132,2.31,29339,0.02,31787,0.09,26712
"E01006234","Greater Manchester","Wigan 004C",15.18,3,6,18277,"B","North West",15.18,18088,0.09,19156,0.13,7816,0.1,14488,16.2,16141,6.05,30848,-2.24,32424,8.99,24082,3.68,27619,19.6,13608,3.11,28316,8.99,21836,9.42,21423,22.98,11692,0.07,25160,0.13,19970
"E01006235","Greater Manchester","Wigan 004D",33.64,2,3,6748,"B","North West",33.64,6683,0.26,5300,0.21,2216,0.86,5337,35.16,6594,13.98,23466,-1.12,29556,7.05,26382,7.35,23486,6.45,24440,12.89,18364,15.06,16670,39.27,5544,31.06,8104,0.25,10215,0.41,2898
"E01006236","Greater Manchester","Wigan 007A",11.49,4,7,22357,"B","North West",11.49,22134,0.06,25780,0.08,16187,0.19,13175,5.78,26206,21.02,15413,-0.83,27219,16.71,16371,14.53,17074,21.09,12731,38.61,5716,3.42,27931,3.3,28089,8.26,22559,0.09,21674,0.1,24340
"E01006237","Greater Manchester","Wigan 002D",4.43,5,10,30943,"B","North West",4.43,30622,0.04,29854,0.05,24400,-0.28,19955,5.62,26377,10.18,27530,-1.66,31870,1.39,32104,1.8,30006,0.58,31666,14.8,16867,5.56,25420,2.44,29168,8.81,22014,0.01,31995,0.11,23899
"E01006238","Greater Manchester","Wigan 002E",30.97,2,3,7838,"B","North West",30.97,7763,0.23,6598,0.18,3710,0.74,6480,41.44,4939,9.22,28455,-0.65,25340,12.16,20570,11.36,19657,13.76,17668,4.72,26383,13.72,17701,30.17,8440,52.7,2903,0.32,7400,0.29,7757
"E01006239","Greater Manchester","Wigan 017A",59.83,1,1,838,"B","North West",59.83,840,0.38,1481,0.3,450,2.07,282,62.94,1473,8.83,28786,0.82,5265,17.45,15749,9.46,21390,33.45,7262,1.63,30234,16.03,15964,50.53,3232,75.34,819,0.44,3471,0.46,1869
"E01006240","Greater Manchester","Wigan 017B",63.87,1,1,526,"B","North West",63.87,535,0.45,499,0.32,284,1.68,942,74.73,585,11.76,25978,0.76,5932,10.95,21871,4.66,26453,23.54,11402,8.18,22634,15.34,16468,61.22,1873,88.24,285,0.55,1400,0.42,2528
"E01006241","Greater Manchester","Wigan 017C",49.15,1,1,2351,"B","North West",49.15,2357,0.31,3255,0.29,553,1.3,2237,57.13,2160,11.4,26346,0.66,7090,5.6,28144,5.1,25940,6.59,24283,12.45,18727,10.35,20555,51.7,3051,62.55,1744,0.43,3951,0.26,9316
"E01006242","Greater Manchester","Wigan 023A",25.18,2,4,10690,"B","North West",25.18,10575,0.14,13477,0.14,6926,0.53,8826,25.79,10185,6.21,30752,0.54,8569,28.29,9249,26.8,9838,31.26,8027,3.88,27379,8.54,22272,18.35,14392,33.22,7338,0.14,17337,0.22,12334
"E01006243","Greater Manchester","Wigan 023B",16.25,3,6,17322,"B","North West",16.25,17137,0.06,23989,0.08,15716,-0.06,16861,11.34,20293,19.66,16844,1.17,2402,12.07,20660,12.42,18749,11.35,19667,34.19,7018,5.14,25896,4.16,27042,18.51,14288,0.06,26971,0.14,19019
"E01006244","Greater Manchester","Wigan 023C",28.26,2,3,9088,"B","North West",28.26,8991,0.18,10125,0.14,7498,0.48,9406,29.51,8516,5.76,31016,0.64,7264,41.3,4645,44.46,4337,34.97,6770,0.43,31878,11.09,19890,32.12,7718,26.9,9793,0.18,14005,0.28,7871
"E01006245","Greater Manchester","Wigan 023D",22.86,2,4,12111,"B","North West",22.86,11981,0.11,15937,0.13,8680,0.18,13367,17.52,15118,13,24576,1.27,1846,15.04,17822,11.1,19883,22.9,11733,18.15,14523,7.84,22978,8.86,21965,26.19,10115,0.15,16195,0.16,16705
"E01006246","Greater Manchester","Wigan 034A",30.86,2,3,7902,"B","North West",30.86,7825,0.2,8684,0.21,2357,0.77,6140,23.32,11434,19.93,16558,-0.36,21633,12.4,20337,11.25,19750,14.7,16945,29.22,8811,10.64,20297,23.26,11546,23.39,11478,0.26,9779,0.19,14536
"E01006247","Greater Manchester","Wigan 034B",15.22,3,6,18234,"B","North West",15.22,18044,0.08,20529,0.11,10875,0.28,11962,15.53,16656,7.15,30121,0.02,16009,9.08,23954,4.45,26699,18.36,14386,8.07,22741,6.22,24683,9.56,21288,21.5,12498,0.12,18723,0.12,22178
"E01006248","Greater Manchester","Wigan 031A",66.59,1,1,376,"B","North West",66.59,388,0.39,1375,0.35,167,1.82,619,71.54,795,10.44,27301,2.08,125,9.52,23416,9.68,21176,9.21,21625,5.61,25360,15.26,16524,85.47,376,57.62,2263,0.43,3763,0.42,2524
"E01006249","Greater Manchester","Wigan 031B",45.01,1,1,3224,"B","North West",45.01,3222,0.35,2283,0.26,991,0.97,4351,50.96,3028,14.43,22973,0.03,15908,8.49,24641,6.62,24253,12.22,18916,18.37,14380,10.49,20431,55.26,2553,46.65,3904,0.46,2969,0.29,7453
"E01006250","Greater Manchester","Wigan 029A",8.43,5,9,26317,"B","North West",8.43,26054,0.05,27480,0.08,16364,-0.01,16053,6.72,25149,8.75,28876,-1.22,30188,10.26,22594,8.66,22162,13.47,17895,11.86,19222,5.63,25341,4.7,26399,8.73,22088,0.05,28388,0.11,23036
"E01006251","Greater Manchester","Wigan 029B",19.19,3,5,14750,"B","North West",19.19,14605,0.07,22651,0.1,13359,-0.18,18516,10.5,21080,19.73,16768,1.64,626,13.16,19605,9.61,21243,20.25,13217,34.73,6845,4.73,26371,5.71,25254,15.3,16495,0.09,22561,0.13,19943
"E01006252","Greater Manchester","Wigan 034C",12.79,4,7,20836,"B","North West",12.79,20637,0.06,24332,0.09,14606,0.47,9525,15.05,17052,4.34,31706,-0.57,24410,11.87,20876,11.54,19497,12.52,18666,2.62,28940,6.07,24852,6.21,24694,23.89,11222,0.03,30040,0.12,22071
"E01006253","Greater Manchester","Wigan 005A",37.4,1,2,5422,"B","North West",37.4,5379,0.23,6955,0.2,2643,0.58,8199,37.4,5956,17.54,19282,1.43,1187,8.47,24665,6.84,24013,11.72,19344,26.58,9935,8.51,22309,29.78,8591,45.02,4223,0.34,6771,0.2,13215
"E01006254","Greater Manchester","Wigan 005B",49.43,1,1,2288,"B","North West",49.43,2293,0.32,3019,0.26,935,1.22,2684,70.6,851,12.12,25551,0.58,8055,6.96,26479,3.18,28233,14.53,17074,11.04,19940,13.2,18113,64.34,1582,76.87,739,0.41,4469,0.38,3914
"E01006255","Greater Manchester","Wigan 005C",12.76,4,7,20877,"B","North West",12.76,20676,0.07,23396,0.11,10452,-0.16,18295,13.62,18300,3.33,32063,-0.39,22008,12.61,20127,15.15,16605,7.52,23302,0.58,31664,6.09,24829,4.95,26109,22.28,12067,0.06,26899,0.12,22228
"E01006256","Greater Manchester","Wigan 005D",22.67,2,4,12236,"B","North West",22.67,12107,0.1,17789,0.13,8304,0.25,12489,28.03,9163,19.91,16586,0.93,4235,6.82,26672,6.66,24205,7.13,23709,32.35,7639,7.46,23363,26.38,10029,29.68,8630,0.11,19954,0.18,15333
"E01006257","Greater Manchester","Wigan 008A",16.1,3,6,17454,"B","North West",16.1,17267,0.09,19496,0.1,12740,0.38,10688,17.96,14801,6.69,30431,-0.42,22476,22.94,11995,27.48,9538,13.86,17587,4.07,27141,9.31,21529,19.44,13708,16.47,15656,0.1,20697,0.15,18585
"E01006258","Greater Manchester","Wigan 008B",17.3,3,5,16374,"B","North West",17.3,16201,0.12,15234,0.1,11743,0.39,10513,19.77,13540,6.05,30846,-0.88,27660,19.9,13923,26.65,9903,6.39,24502,1.85,29943,10.26,20642,13.74,17685,25.8,10294,0.12,19056,0.27,8895
"E01006259","Greater Manchester","Wigan 003A",16.54,3,6,17055,"B","North West",16.54,16877,0.1,17269,0.11,10391,0.22,12842,12.32,19431,22.51,13844,-0.27,20374,6.82,26676,3.72,27570,13.01,18265,36.48,6311,8.53,22284,8.85,21970,15.79,16136,0.12,18436,0.17,15780
"E01006260","Greater Manchester","Wigan 005E",29.94,2,3,8304,"B","North West",29.94,8225,0.23,6748,0.18,3704,0.99,4222,31.17,7912,9.47,28208,-0.57,24395,2.36,31472,2.22,29451,2.64,28908,2.71,28819,16.22,15832,24.46,10938,37.88,5914,0.29,8402,0.31,6332
"E01006261","Greater Manchester","Wigan 036C",25.08,2,4,10746,"B","North West",25.08,10630,0.2,8617,0.16,5755,0.63,7601,24.34,10867,9.35,28322,-0.28,20416,10.35,22510,9.05,21781,12.95,18317,9.58,21273,9.11,21716,18.6,14236,30.08,8472,0.21,12600,0.32,5916
"E01006262","Greater Manchester","Wigan 032A",31.93,2,3,7434,"B","North West",31.93,7370,0.22,7424,0.16,5097,0.73,6587,43.27,4493,24.99,11432,0.11,14647,9.89,23045,5.61,25362,18.44,14333,35.87,6494,14.11,17393,35.68,6551,50.87,3179,0.29,8589,0.3,6834
"E01006263","Greater Manchester","Wigan 032B",9.02,4,8,25584,"B","North West",9.02,25325,0.05,26904,0.1,13274,-0.06,16818,6.01,25948,13.35,24173,-1.6,31734,3.76,30222,1.49,30422,8.31,22500,22.07,12181,4.63,26477,2.27,29392,9.75,21115,0.02,31414,0.09,26052
"E01006264","Greater Manchester","Wigan 036D",7,5,9,28105,"B","North West",7,27817,0.03,30393,0.07,19146,-0.18,18542,4.41,27770,15.44,21839,-1,28656,9.45,23519,0.92,31198,26.51,9968,25.69,10346,5.18,25843,1.9,29870,6.91,23939,0.02,31385,0.07,29092
"E01006265","Greater Manchester","Wigan 036E",22.46,2,4,12375,"B","North West",22.46,12245,0.12,15450,0.13,8882,0.37,10814,12.58,19179,5.36,31230,1,3616,28.43,9180,22.13,12150,41.03,5104,2.51,29087,8.22,22599,6.67,24195,18.5,14300,0.15,16191,0.2,13974
"E01006266","Greater Manchester","Wigan 032C",13.95,3,6,19490,"B","North West",13.95,19283,0.06,23944,0.12,9656,-0.04,16481,16.79,15686,10.3,27428,-0.69,25802,13.94,18820,6.78,24082,28.27,9203,16.03,15964,4.56,26560,9.14,21695,24.45,10943,0.04,28697,0.1,24072
"E01006267","Greater Manchester","Wigan 032D",45.54,1,1,3100,"B","North West",45.54,3103,0.3,3834,0.25,1264,1.41,1738,38.46,5690,15.6,21648,0.69,6667,19.9,13925,8.61,22210,42.48,4766,14.56,17052,16.64,15540,28.03,9305,48.89,3503,0.29,8542,0.41,2766
"E01006268","Greater Manchester","Wigan 032E",20.52,3,5,13742,"B","North West",20.52,13605,0.14,12887,0.14,7169,0.29,11924,13.39,18494,6.27,30719,0.17,13794,17.95,15370,11.08,19904,31.69,7871,4.23,26957,8.31,22507,10.73,20216,16.04,15956,0.16,15566,0.25,9564
"E01006269","Greater Manchester","Wigan 013A",28.94,2,3,8779,"B","North West",28.94,8683,0.15,12047,0.17,4585,1,4121,24.36,10856,13.05,24509,0.41,10265,19.29,14355,13.75,17673,30.37,8363,15.34,16464,10.76,20190,20.77,12914,27.94,9340,0.15,16511,0.22,11949
"E01006270","Greater Manchester","Wigan 016A",45.27,1,1,3149,"B","North West",45.27,3151,0.3,3603,0.3,457,1.18,2943,39.09,5525,21.07,15360,-0.04,16910,5.99,27672,5.21,25818,7.56,23267,32.41,7617,9.72,21137,26.95,9772,51.22,3124,0.33,7082,0.38,3607
"E01006271","Greater Manchester","Wigan 013B",17.24,3,5,16421,"B","North West",17.24,16248,0.1,18015,0.11,11370,0.22,12803,13.73,18191,12.99,24586,0.33,11405,17.82,15472,15.93,16040,21.59,12445,17.43,15000,8.55,22268,7.64,23179,19.82,13478,0.15,16622,0.13,20153
"E01006272","Greater Manchester","Wigan 013C",28.9,2,3,8799,"B","North West",28.9,8703,0.15,11768,0.16,5745,0.95,4556,27.66,9329,6.71,30419,0.66,7077,23.66,11593,24.57,10881,21.84,12310,3.18,28236,10.24,20655,24.65,10843,30.67,8249,0.15,16252,0.3,7044
"E01006273","Greater Manchester","Wigan 013D",30.52,2,3,8045,"B","North West",30.52,7968,0.23,6805,0.17,4815,0.76,6326,33.27,7197,12.06,25632,0.43,9960,10.03,22863,12.71,18511,4.67,26439,19.37,13751,4.74,26350,27.72,9437,38.83,5659,0.37,5729,0.26,9178
"E01006274","Greater Manchester","Wigan 016B",34.66,1,2,6398,"B","North West",34.66,6334,0.24,6472,0.18,4072,0.97,4379,51.01,3020,11.49,26254,-0.12,18068,18.34,15058,20.88,12848,13.25,18075,6.09,24826,16.88,15369,41.19,5064,60.82,1913,0.33,6980,0.29,7547
"E01006275","Greater Manchester","Wigan 016C",49.32,1,1,2318,"B","North West",49.32,2322,0.32,2951,0.25,1259,1.39,1843,62.8,1489,9.66,28036,0.76,5918,14.24,18544,12.57,18627,17.57,14904,5.59,25380,13.72,17698,46.01,4027,79.59,609,0.44,3576,0.4,3105
"E01006276","Greater Manchester","Wigan 013E",15.7,3,6,17796,"B","North West",15.7,17607,0.08,20530,0.11,11229,0.11,14395,23.84,11143,8.77,28852,-0.35,21471,13.93,18835,15.81,16125,10.16,20733,8.41,22402,9.12,21707,17.31,15078,30.37,8364,0.08,23990,0.16,17313
"E01006277","Greater Manchester","Wigan 016D",5.97,5,9,29334,"B","North West",5.97,29018,0.03,31053,0.05,25953,-0.57,23923,9.47,22111,16.93,20008,0,16317,1.25,32180,0.84,31297,2.06,29668,31.52,7933,2.34,29300,7.77,23054,11.17,19826,0.03,29946,0.09,26385
"E01006278","Greater Manchester","Wigan 019A",23.86,2,4,11487,"B","North West",23.86,11360,0.14,13088,0.14,6820,0.27,12197,29.93,8374,7.21,30077,0.09,14933,27.7,9518,13.24,18082,56.64,2380,6.04,24884,8.38,22433,28.55,9085,31.31,8010,0.22,12110,0.17,15791
"E01006279","Greater Manchester","Wigan 019B",12.41,4,7,21250,"B","North West",12.41,21043,0.08,21227,0.1,12745,-0.08,17091,14.62,17413,5.44,31187,-0.92,28007,14.83,17989,8.19,22626,28.12,9264,4.6,26521,6.29,24612,13.36,17983,15.88,16077,0.08,24013,0.13,20247
"E01006280","Greater Manchester","Wigan 019C",27.18,2,3,9644,"B","North West",27.18,9542,0.16,11245,0.16,5102,0.66,7367,31.06,7956,14.49,22900,-0.13,18137,21.16,13079,8.88,21944,45.73,4081,18.35,14396,10.64,20295,24.58,10880,37.55,6006,0.19,13901,0.21,12939
"E01006281","Greater Manchester","Wigan 019D",9.76,4,8,24591,"B","North West",9.76,24351,0.06,24891,0.08,16161,-0.14,18037,14.21,17760,10.67,27054,-0.81,26967,7.07,26353,7.77,23052,5.69,25271,15.49,16357,5.85,25094,10.97,20000,17.46,14980,0.06,25645,0.11,23036
"E01006282","Greater Manchester","Wigan 027A",34.89,1,2,6322,"B","North West",34.89,6261,0.21,8071,0.19,3450,0.91,4867,29.25,8648,23.41,12955,0.88,4658,14.56,18240,11.1,19887,21.48,12511,32.8,7482,14.02,17460,24.84,10750,33.66,7190,0.25,10351,0.25,10059
"E01006283","Greater Manchester","Wigan 027B",43.47,1,2,3591,"B","North West",43.47,3581,0.28,4544,0.2,2946,0.95,4506,41.72,4866,25.54,10906,1.28,1792,24.82,10948,22.32,12044,29.81,8577,32.82,7475,18.26,14452,41.74,4934,41.69,4946,0.34,6815,0.4,3060
"E01006284","Greater Manchester","Wigan 027C",39.75,1,2,4666,"B","North West",39.75,4639,0.26,5366,0.21,2326,1.03,3952,45.52,4023,24.26,12121,0.38,10691,13.08,19677,11.15,19840,16.93,15337,35.07,6738,13.46,17907,31.6,7905,59.44,2058,0.3,8043,0.39,3306
"E01006285","Greater Manchester","Wigan 019E",13.51,4,7,19986,"B","North West",13.51,19782,0.07,23736,0.1,12181,0.27,12227,14.7,17329,21.55,14826,-0.98,28540,3.68,30294,2.83,28677,5.39,25604,37.04,6150,6.05,24867,13.06,18230,16.35,15737,0.07,24853,0.15,18483
"E01006286","Greater Manchester","Wigan 016E",23.4,2,4,11773,"B","North West",23.4,11651,0.11,16219,0.16,5141,0.67,7210,22.66,11812,21.89,14484,-0.31,20835,7.04,26397,6.92,23932,7.26,23571,36.16,6407,7.62,23203,16.67,15514,28.65,9043,0.15,16541,0.15,17789
"E01006287","Greater Manchester","Wigan 017D",10.52,4,8,23562,"B","North West",10.52,23331,0.04,29560,0.07,18158,0.34,11254,11.01,20610,13.86,23616,0.12,14456,3.02,30915,2.19,29497,4.69,26411,22.55,11918,5.17,25859,6.31,24584,15.71,16195,0,31994,0.11,23722
"E01006288","Greater Manchester","Wigan 025A",49.47,1,1,2281,"B","North West",49.47,2286,0.38,1558,0.27,744,0.9,5001,53.82,2575,27.78,8928,-0.05,17018,8.41,24716,6.37,24525,12.51,18678,43.52,4535,12.03,19083,57.03,2332,50.6,3222,0.5,2178,0.39,3350
"E01006289","Greater Manchester","Wigan 017E",58.4,1,1,996,"B","North West",58.4,996,0.36,1905,0.3,393,1.57,1218,53.32,2655,12.2,25453,1.55,831,16.44,16611,10.46,20456,28.39,9154,8.65,22166,15.75,16169,57.39,2290,49.26,3440,0.43,3720,0.41,2973
"E01006290","Greater Manchester","Wigan 022A",19.61,3,5,14418,"B","North West",19.61,14281,0.08,20552,0.1,12602,0.18,13283,10.82,20799,11.89,25824,1.37,1404,19.55,14169,13.89,17565,30.87,8172,16.21,15837,7.57,23259,7.47,23356,14.18,17341,0.13,18259,0.1,24138
"E01006291","Greater Manchester","Wigan 022B",33.28,2,3,6876,"B","North West",33.28,6811,0.18,9576,0.15,6656,0.93,4744,26.73,9735,8.3,29247,1.54,849,28.09,9350,28.82,8975,26.65,9907,3.58,27736,13.01,18267,24.37,10979,29.08,8871,0.21,12754,0.31,6603
"E01006292","Greater Manchester","Wigan 022C",17.09,3,6,16573,"B","North West",17.09,16400,0.09,18588,0.12,9114,0.48,9408,16.96,15566,10.33,27391,-0.56,24299,11.4,21361,12.81,18433,8.6,22217,13.17,18134,7.5,23331,13.48,17886,20.44,13104,0.06,26613,0.2,13708
"E01006293","Greater Manchester","Wigan 022D",30.17,2,3,8203,"B","North West",30.17,8126,0.19,9013,0.15,5894,1.26,2462,22.83,11722,11.13,26605,0.34,11265,20.91,13240,13.03,18250,36.68,6254,11.37,19644,10.88,20077,16.29,15780,29.36,8756,0.18,14282,0.32,5990
"E01006294","Greater Manchester","Wigan 025B",24.25,2,4,11245,"B","North West",24.25,11125,0.11,16756,0.11,11577,0.3,11761,24.04,11045,6.24,30737,1.14,2613,42.03,4430,50.76,3196,24.57,10884,0.38,31950,12.11,19011,15.17,16589,32.9,7446,0.1,21535,0.23,10850
"E01006295","Greater Manchester","Wigan 025C",32.05,2,3,7390,"B","North West",32.05,7326,0.16,11104,0.18,4045,0.85,5441,28.26,9067,7.41,29929,0.51,8973,43.06,4153,42.28,4810,44.62,4305,2.86,28633,11.95,19146,24.11,11111,32.4,7619,0.14,16981,0.29,7437
"E01006296","Greater Manchester","Wigan 037A",49.23,1,1,2329,"B","North West",49.23,2335,0.31,3372,0.26,861,1.43,1682,58.59,1973,13.5,23995,0.4,10402,18.17,15193,9.81,21059,34.89,6796,10.28,20624,16.72,15479,67.71,1308,49.47,3405,0.34,6811,0.38,3983
"E01006297","Greater Manchester","Wigan 034D",44.44,1,2,3354,"B","North West",44.44,3351,0.28,4569,0.23,1778,1.26,2429,42.42,4682,10.51,27210,1.37,1411,10.3,22554,10.57,20357,9.76,21101,6.94,23911,14.08,17416,37.01,6158,47.83,3688,0.35,6223,0.32,5950
"E01006298","Greater Manchester","Wigan 037B",40.58,1,2,4423,"B","North West",40.58,4400,0.29,4096,0.19,3185,1.12,3325,49.12,3326,20.88,15569,0.19,13574,22.19,12432,18.12,14545,30.32,8380,27.57,9502,14.19,17335,64.6,1559,33.65,7195,0.37,5551,0.36,4641
"E01006299","Greater Manchester","Wigan 037C",13.53,4,7,19969,"B","North West",13.53,19766,0.07,22801,0.08,16288,0.16,13663,7.02,24781,26.88,9685,-0.18,18886,13.47,19303,10.36,20545,19.68,13561,47.93,3670,5.82,25128,5.63,25335,8.41,22406,0.07,24529,0.12,22109
"E01006300","Greater Manchester","Wigan 037D",8.14,5,9,26694,"B","North West",8.14,26424,0.05,27506,0.06,23378,-0.19,18718,2.91,29544,29.55,7522,-0.88,27682,5.18,28609,3.77,27505,8,22814,54.66,2632,4.44,26706,2.86,28638,2.97,28501,0.03,30051,0.09,26132
"E01006301","Greater Manchester","Wigan 037E",10.03,4,8,24229,"B","North West",10.03,23989,0.05,27944,0.07,18339,-0.13,17929,3.7,28611,34.33,4582,-1.55,31621,2.36,31475,1.33,30638,4.42,26729,64.98,1527,3.68,27619,4.73,26368,2.68,28866,0.04,29385,0.08,27671
"E01006302","Greater Manchester","Wigan 040A",12.28,4,7,21420,"B","North West",12.28,21208,0.07,23644,0.08,17040,0.12,14270,13.82,18102,21.3,15099,-1.28,30519,15.93,17031,10.13,20763,27.54,9513,34.26,6994,8.34,22476,13.81,17627,13.82,17616,0.06,26204,0.14,19395
"E01006303","Greater Manchester","Wigan 040B",11.76,4,7,22035,"B","North West",11.76,21819,0.06,24769,0.09,14220,-0.05,16674,8.69,22887,23.12,13243,-1.08,29324,12.48,20271,10.37,20541,16.69,15502,40.43,5249,5.81,25139,5.26,25755,12.12,19005,0.06,26247,0.11,23238
"E01006304","Greater Manchester","Wigan 040C",19.12,3,5,14806,"B","North West",19.12,14662,0.12,15408,0.13,8929,0.51,9017,16.45,15935,12.05,25649,-0.21,19472,14.41,18371,4.99,26066,33.27,7323,16.68,15509,7.41,23416,18.03,14603,14.88,16808,0.15,16455,0.16,17187
"E01006305","Greater Manchester","Wigan 012A",55.06,1,1,1396,"B","North West",55.06,1401,0.39,1308,0.29,477,1.58,1189,56.11,2279,20.49,15959,0.27,12295,8.24,24922,2.04,29690,20.63,12994,28.06,9291,12.92,18338,56.67,2376,55.55,2515,0.5,2177,0.4,3161
"E01006306","Greater Manchester","Wigan 009A",50.43,1,1,2108,"B","North West",50.43,2114,0.33,2851,0.29,545,1.29,2303,37.51,5919,10.02,27705,0.31,11766,48.64,2827,35.39,6640,75.16,829,6.42,24466,13.62,17781,36.01,6452,39.01,5611,0.34,6572,0.46,1775
"E01006307","Greater Manchester","Wigan 009B",39.17,1,2,4851,"B","North West",39.17,4821,0.24,6298,0.22,2119,0.85,5409,32.9,7321,12.04,25662,1.33,1590,16,16971,7.93,22883,32.13,7715,11.26,19747,12.82,18424,23.3,11525,42.5,4761,0.31,7816,0.3,7136
"E01006308","Greater Manchester","Wigan 012B",41.68,1,2,4074,"B","North West",41.68,4060,0.27,4974,0.2,2879,1.17,2989,48.19,3506,5.9,30938,0.77,5836,33.47,7145,27.93,9345,44.55,4319,1.09,30961,10.71,20235,39.69,5435,56.69,2374,0.37,5702,0.38,3761
"E01006309","Greater Manchester","Wigan 012C",41.23,1,2,4209,"B","North West",41.23,4195,0.28,4347,0.22,1989,1.02,3973,47.17,3702,15.11,22206,0.17,13825,26.41,10150,26.45,9997,26.32,10052,16.97,15310,13.26,18065,43.56,4527,50.78,3193,0.41,4309,0.35,4858
"E01006310","Greater Manchester","Wigan 012D",44.73,1,2,3295,"B","North West",44.73,3292,0.3,3885,0.25,1059,1.13,3268,47.74,3587,8.93,28687,0.26,12538,28.05,9365,21.85,12304,40.45,5245,8.61,22212,9.26,21575,41.54,4983,53.95,2728,0.33,7025,0.39,3322
